ID_Lancamento;Data;AnoMes;ID_Conta;ID_CentroCusto;Valor_Realizado;Historico_Contabil
DOC-100197;2024-02-27;202402;1.01.002;CC4001;4099736.92;Lancamento Razao - 1.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100198;2024-02-29;202402;1.01.002;CC4001;1054158.82;Lancamento Razao - 1.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100199;2024-02-02;202402;1.01.003;CC4001;45844.89;Lancamento Razao - 1.01.003 - Ref 02/2024 - Planta Venancio Aires
DOC-100200;2024-02-03;202402;1.01.003;CC4001;663468.3;Lancamento Razao - 1.01.003 - Ref 02/2024 - Planta Venancio Aires
DOC-100201;2024-02-08;202402;1.01.003;CC4001;723787.64;Lancamento Razao - 1.01.003 - Ref 02/2024 - Planta Venancio Aires
DOC-100202;2024-02-19;202402;1.01.003;CC4001;579373.47;Lancamento Razao - 1.01.003 - Ref 02/2024 - Planta Venancio Aires
DOC-100203;2024-02-25;202402;1.01.003;CC4001;108721.73;Lancamento Razao - 1.01.003 - Ref 02/2024 - Planta Venancio Aires
DOC-100204;2024-02-29;202402;1.01.003;CC4001;3663.51;Lancamento Razao - 1.01.003 - Ref 02/2024 - Planta Venancio Aires
DOC-100205;2024-02-03;202402;1.02.001;CC4001;117477.95;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100206;2024-02-05;202402;1.02.001;CC4001;24914.57;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100207;2024-02-16;202402;1.02.001;CC4001;151591.88;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100208;2024-02-18;202402;1.02.001;CC4001;147709.12;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100209;2024-02-22;202402;1.02.001;CC4001;85467.16;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100210;2024-02-24;202402;1.02.001;CC4001;15546.63;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100211;2024-02-25;202402;1.02.001;CC4001;21676.37;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100212;2024-02-27;202402;1.02.001;CC4001;84902.83;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100213;2024-02-29;202402;1.02.001;CC4001;16989.52;Lancamento Razao - 1.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100214;2024-02-06;202402;2.01.001;CC3001;136645.05;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100215;2024-02-07;202402;2.01.001;CC3001;59143.24;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100216;2024-02-09;202402;2.01.001;CC3001;41923.47;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100217;2024-02-14;202402;2.01.001;CC3001;5077.24;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100218;2024-02-17;202402;2.01.001;CC3001;47407.48;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100219;2024-02-18;202402;2.01.001;CC3001;228987.4;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100220;2024-02-20;202402;2.01.001;CC3001;7495.58;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100221;2024-02-24;202402;2.01.001;CC3001;36280.6;Lancamento Razao - 2.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100222;2024-02-04;202402;2.02.001;CC4001;54082.64;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100223;2024-02-10;202402;2.02.001;CC4001;34791.34;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100224;2024-02-12;202402;2.02.001;CC4001;30772.15;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100225;2024-02-13;202402;2.02.001;CC4001;31241.51;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100226;2024-02-15;202402;2.02.001;CC4001;11480.65;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100227;2024-02-17;202402;2.02.001;CC4001;8956.92;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100228;2024-02-21;202402;2.02.001;CC4001;42711.72;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100229;2024-02-22;202402;2.02.001;CC4001;42813.61;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100230;2024-02-24;202402;2.02.001;CC4001;52004.01;Lancamento Razao - 2.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100231;2024-02-01;202402;3.01.001;CC1001;1962139.51;Lancamento Razao - 3.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100232;2024-02-03;202402;3.01.001;CC1001;4512148.25;Lancamento Razao - 3.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100233;2024-02-08;202402;3.01.001;CC1001;2958548.54;Lancamento Razao - 3.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100234;2024-02-11;202402;3.01.001;CC1001;3411839.36;Lancamento Razao - 3.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100235;2024-02-19;202402;3.01.001;CC1001;4477395.85;Lancamento Razao - 3.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100236;2024-02-01;202402;3.02.001;CC1002;556346.18;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100237;2024-02-02;202402;3.02.001;CC1002;103964.38;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100238;2024-02-03;202402;3.02.001;CC1002;118697.55;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100239;2024-02-08;202402;3.02.001;CC1002;24875.9;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100240;2024-02-19;202402;3.02.001;CC1002;217619.71;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100241;2024-02-21;202402;3.02.001;CC1002;9225.9;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100242;2024-02-23;202402;3.02.001;CC1002;157933.53;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100243;2024-02-29;202402;3.02.001;CC1002;197173.91;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100244;2024-02-02;202402;3.02.001;CC1003;17902.22;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100245;2024-02-03;202402;3.02.001;CC1003;21999.03;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100246;2024-02-11;202402;3.02.001;CC1003;999488.93;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100247;2024-02-28;202402;3.02.001;CC1003;258106.48;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100248;2024-02-29;202402;3.02.001;CC1003;78537.88;Lancamento Razao - 3.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100249;2024-02-08;202402;3.03.001;CC1002;73248.15;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100250;2024-02-09;202402;3.03.001;CC1002;145736.78;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100251;2024-02-17;202402;3.03.001;CC1002;24108.65;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100252;2024-02-22;202402;3.03.001;CC1002;96707.08;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100253;2024-02-05;202402;3.03.001;CC1003;44503.72;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100254;2024-02-07;202402;3.03.001;CC1003;56804.77;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100255;2024-02-16;202402;3.03.001;CC1003;163337.63;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100256;2024-02-18;202402;3.03.001;CC1003;31859.5;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100257;2024-02-19;202402;3.03.001;CC1003;17108.61;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100258;2024-02-24;202402;3.03.001;CC1003;69556.33;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100259;2024-02-25;202402;3.03.001;CC1003;13855.15;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100260;2024-02-04;202402;3.03.001;CC1005;38917.76;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100261;2024-02-07;202402;3.03.001;CC1005;5501.51;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100262;2024-02-14;202402;3.03.001;CC1005;1728.97;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100263;2024-02-16;202402;3.03.001;CC1005;221351.42;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100264;2024-02-26;202402;3.03.001;CC1005;121723.66;Lancamento Razao - 3.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100265;2024-02-12;202402;3.04.001;CC1004;103347.63;Lancamento Razao - 3.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100266;2024-02-14;202402;3.04.001;CC1004;92385.55;Lancamento Razao - 3.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100267;2024-02-15;202402;3.04.001;CC1004;156404.17;Lancamento Razao - 3.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100268;2024-02-22;202402;3.04.001;CC1004;432704.12;Lancamento Razao - 3.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100269;2024-02-02;202402;3.05.001;CC1005;72208.1;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100270;2024-02-04;202402;3.05.001;CC1005;62161.16;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100271;2024-02-11;202402;3.05.001;CC1005;18912.98;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100272;2024-02-13;202402;3.05.001;CC1005;178417.1;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100273;2024-02-21;202402;3.05.001;CC1005;77112.86;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100274;2024-02-22;202402;3.05.001;CC1005;46545.3;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100275;2024-02-24;202402;3.05.001;CC1005;54481.08;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100276;2024-02-26;202402;3.05.001;CC1005;31330.67;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100277;2024-02-28;202402;3.05.001;CC1005;16393.4;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100278;2024-02-29;202402;3.05.001;CC1005;25340.03;Lancamento Razao - 3.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100279;2024-02-08;202402;3.06.001;CC1002;345642.11;Lancamento Razao - 3.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100280;2024-02-07;202402;3.06.001;CC1003;374646.33;Lancamento Razao - 3.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100281;2024-02-05;202402;4.01.001;CC2001;239079.91;Lancamento Razao - 4.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100282;2024-02-06;202402;4.01.001;CC2001;213628.51;Lancamento Razao - 4.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100283;2024-02-14;202402;4.01.001;CC2001;402062.69;Lancamento Razao - 4.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100284;2024-02-15;202402;4.01.001;CC2001;423660.22;Lancamento Razao - 4.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100285;2024-02-18;202402;4.01.001;CC2001;19483.77;Lancamento Razao - 4.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100286;2024-02-03;202402;4.01.002;CC2001;46370.16;Lancamento Razao - 4.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100287;2024-02-04;202402;4.01.002;CC2001;97122.33;Lancamento Razao - 4.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100288;2024-02-08;202402;4.01.002;CC2001;69097.2;Lancamento Razao - 4.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100289;2024-02-15;202402;4.01.002;CC2001;191784.74;Lancamento Razao - 4.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100290;2024-02-18;202402;4.01.002;CC2001;106196.11;Lancamento Razao - 4.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100291;2024-02-29;202402;4.01.002;CC2001;17569.98;Lancamento Razao - 4.01.002 - Ref 02/2024 - Planta Venancio Aires
DOC-100292;2024-02-01;202402;4.02.001;CC2002;3898.94;Lancamento Razao - 4.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100293;2024-02-18;202402;4.02.001;CC2002;127891.28;Lancamento Razao - 4.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100294;2024-02-21;202402;4.02.001;CC2002;408808.63;Lancamento Razao - 4.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100295;2024-02-27;202402;4.02.001;CC2002;124326.7;Lancamento Razao - 4.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100296;2024-02-06;202402;4.03.001;CC3001;191492.96;Lancamento Razao - 4.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100297;2024-02-08;202402;4.03.001;CC3001;401782.76;Lancamento Razao - 4.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100298;2024-02-25;202402;4.03.001;CC3001;238910.22;Lancamento Razao - 4.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100299;2024-02-28;202402;4.03.001;CC3001;307454.08;Lancamento Razao - 4.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100300;2024-02-02;202402;4.04.001;CC3002;241026.31;Lancamento Razao - 4.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100301;2024-02-06;202402;4.04.001;CC3002;174891.29;Lancamento Razao - 4.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100302;2024-02-07;202402;4.04.001;CC3002;16164.13;Lancamento Razao - 4.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100303;2024-02-13;202402;4.04.001;CC3002;5332.56;Lancamento Razao - 4.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100304;2024-02-16;202402;4.04.001;CC3002;7880.08;Lancamento Razao - 4.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100305;2024-02-26;202402;4.04.001;CC3002;1364.21;Lancamento Razao - 4.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100306;2024-02-29;202402;4.04.001;CC3002;7359.29;Lancamento Razao - 4.04.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100307;2024-02-09;202402;4.05.001;CC1001;48132.72;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100308;2024-02-13;202402;4.05.001;CC1001;3093.97;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100309;2024-02-15;202402;4.05.001;CC1001;16094.47;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100310;2024-02-26;202402;4.05.001;CC1001;78073.41;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100311;2024-02-14;202402;4.05.001;CC3001;21846.34;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100312;2024-02-18;202402;4.05.001;CC3001;18152.24;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100313;2024-02-22;202402;4.05.001;CC3001;38439.72;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100314;2024-02-23;202402;4.05.001;CC3001;24320.69;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100315;2024-02-24;202402;4.05.001;CC3001;29789.84;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100316;2024-02-26;202402;4.05.001;CC3001;6066.63;Lancamento Razao - 4.05.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100317;2024-02-02;202402;4.06.001;CC4001;5515.86;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100318;2024-02-05;202402;4.06.001;CC4001;39215.97;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100319;2024-02-07;202402;4.06.001;CC4001;46429.5;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100320;2024-02-10;202402;4.06.001;CC4001;131505.41;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100321;2024-02-16;202402;4.06.001;CC4001;15024.96;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100322;2024-02-18;202402;4.06.001;CC4001;13137.65;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100323;2024-02-19;202402;4.06.001;CC4001;42299.53;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100324;2024-02-24;202402;4.06.001;CC4001;11767.81;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100325;2024-02-27;202402;4.06.001;CC4001;75399.88;Lancamento Razao - 4.06.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100326;2024-02-02;202402;5.01.001;CC3001;109822.87;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100327;2024-02-06;202402;5.01.001;CC3001;110996.2;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100328;2024-02-11;202402;5.01.001;CC3001;8600.5;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100329;2024-02-16;202402;5.01.001;CC3001;183997.26;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100330;2024-02-17;202402;5.01.001;CC3001;55608.02;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100331;2024-02-19;202402;5.01.001;CC3001;138392.92;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100332;2024-02-24;202402;5.01.001;CC3001;30481.39;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100333;2024-02-27;202402;5.01.001;CC3001;178493.0;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100334;2024-02-28;202402;5.01.001;CC3001;38956.68;Lancamento Razao - 5.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100335;2024-02-03;202402;5.02.001;CC3001;732.97;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100336;2024-02-06;202402;5.02.001;CC3001;158602.99;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100337;2024-02-08;202402;5.02.001;CC3001;6438.92;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100338;2024-02-20;202402;5.02.001;CC3001;25873.46;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100339;2024-02-22;202402;5.02.001;CC3001;201589.26;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100340;2024-02-26;202402;5.02.001;CC3001;202327.63;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100341;2024-02-28;202402;5.02.001;CC3001;57309.0;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100342;2024-02-29;202402;5.02.001;CC3001;67212.51;Lancamento Razao - 5.02.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100343;2024-02-02;202402;5.03.001;CC3001;10479.4;Lancamento Razao - 5.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100344;2024-02-04;202402;5.03.001;CC3001;29357.09;Lancamento Razao - 5.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100345;2024-02-08;202402;5.03.001;CC3001;36707.76;Lancamento Razao - 5.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100346;2024-02-19;202402;5.03.001;CC3001;41240.43;Lancamento Razao - 5.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100347;2024-02-20;202402;5.03.001;CC3001;40994.16;Lancamento Razao - 5.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100348;2024-02-25;202402;5.03.001;CC3001;2515.06;Lancamento Razao - 5.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100349;2024-02-28;202402;5.03.001;CC3001;17936.55;Lancamento Razao - 5.03.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100350;2024-02-14;202402;6.01.001;CC3001;34235.25;Lancamento Razao - 6.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100351;2024-02-17;202402;6.01.001;CC3001;460534.79;Lancamento Razao - 6.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100352;2024-02-19;202402;6.01.001;CC3001;336426.31;Lancamento Razao - 6.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100353;2024-02-22;202402;6.01.001;CC3001;1262774.68;Lancamento Razao - 6.01.001 - Ref 02/2024 - Planta Venancio Aires
DOC-100354;2024-03-07;202403;1.01.001;CC4001;1127160.52;Lancamento Razao - 1.01.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100355;2024-03-09;202403;1.01.001;CC4001;10470681.59;Lancamento Razao - 1.01.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100356;2024-03-11;202403;1.01.001;CC4001;7033670.93;Lancamento Razao - 1.01.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100357;2024-03-22;202403;1.01.001;CC4001;778737.33;Lancamento Razao - 1.01.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100358;2024-03-23;202403;1.01.001;CC4001;641752.19;Lancamento Razao - 1.01.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100359;2024-03-30;202403;1.01.001;CC4001;8818212.74;Lancamento Razao - 1.01.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100360;2024-03-05;202403;1.01.002;CC4001;240194.11;Lancamento Razao - 1.01.002 - Ref 03/2024 - Planta Venancio Aires
DOC-100361;2024-03-09;202403;1.01.002;CC4001;5485121.57;Lancamento Razao - 1.01.002 - Ref 03/2024 - Planta Venancio Aires
DOC-100362;2024-03-13;202403;1.01.002;CC4001;3894810.84;Lancamento Razao - 1.01.002 - Ref 03/2024 - Planta Venancio Aires
DOC-100363;2024-03-21;202403;1.01.002;CC4001;269771.35;Lancamento Razao - 1.01.002 - Ref 03/2024 - Planta Venancio Aires
DOC-100364;2024-03-22;202403;1.01.002;CC4001;281869.48;Lancamento Razao - 1.01.002 - Ref 03/2024 - Planta Venancio Aires
DOC-100365;2024-03-01;202403;1.01.003;CC4001;778248.21;Lancamento Razao - 1.01.003 - Ref 03/2024 - Planta Venancio Aires
DOC-100366;2024-03-03;202403;1.01.003;CC4001;1129157.0;Lancamento Razao - 1.01.003 - Ref 03/2024 - Planta Venancio Aires
DOC-100367;2024-03-11;202403;1.01.003;CC4001;370295.08;Lancamento Razao - 1.01.003 - Ref 03/2024 - Planta Venancio Aires
DOC-100368;2024-03-15;202403;1.01.003;CC4001;124856.88;Lancamento Razao - 1.01.003 - Ref 03/2024 - Planta Venancio Aires
DOC-100369;2024-03-25;202403;1.01.003;CC4001;23064.17;Lancamento Razao - 1.01.003 - Ref 03/2024 - Planta Venancio Aires
DOC-100370;2024-03-31;202403;1.01.003;CC4001;397101.96;Lancamento Razao - 1.01.003 - Ref 03/2024 - Planta Venancio Aires
DOC-100371;2024-03-03;202403;1.02.001;CC4001;130596.82;Lancamento Razao - 1.02.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100372;2024-03-04;202403;1.02.001;CC4001;88203.16;Lancamento Razao - 1.02.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100373;2024-03-05;202403;1.02.001;CC4001;378394.05;Lancamento Razao - 1.02.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100374;2024-03-07;202403;1.02.001;CC4001;18834.75;Lancamento Razao - 1.02.001 - Ref 03/2024 - Planta Venancio Aires
DOC-100375;2024-03-09;202403;1.02.001;CC4001;108410.7;Lancamento Razao - 1.02.001 - Ref 03/2024 - Planta Venancio Aires
